Route ID;Distance;Driver name
88057;8.012;Alina RODRIGUEZ
88059;6.469;Vladimir JIMENEZ
88066;21.422;Mária PAVLOVA
88071;23.856;Elisabeth GOMEZ
88088;18.33;Vasylyi ANDERSSON
88137;95.798;Vera KARLSSON
88141;29.468;Alina RODRIGUEZ
88153;2.28;Maksim ROMERO
88213;25.516;Maryia SHEVCHENKO
88220;12.52;Paul WOLF
88261;3.891;Brigitte SCHÄFER
88289;39.93;Andreas JIMENEZ
88304;51.623;Claude SCHMIDT
88305;15.134;Andrey SOKOLOVA
88335;18.424;Rosa TORRES
88397;41.351;Nikolay SCHULZ
88673;24.484;Aleksey MÜLLER
88683;5.63;Nadezhda SANTOS
88738;5.091;Jose EVANS
88807;9.521;Alexander SCHÄFER
88840;21.924;Tatiana JOHANSSON
88857;9.666;Francisco COSTA
88877;23.365;Igor HERNANDEZ
88945;13.07;Werner DIAZ
88948;5.537;Giovanni ROBERTS
88949;14.824;Jean BAUER
88958;24.39;Jean WILSON
88972;145.061;Antonio MARTINEZ
88988;31.509;Martin SMIRNOV
89003;6.048;Vera PETROVA
89023;3.131;Marina PETROV
89023;12.495;Marina PETROV
89041;10.17;Denis VASILEVA
89103;36.517;Giuseppe MARIN
89239;42.485;Martin ALONSO
89257;147.678;Peter WILLIAMS
89260;10.724;Manfred SCHNEIDER
89284;9.835;Ekaterina SMIRNOVA
89288;11.577;John GUTIERREZ
89293;2.554;Christine BONDARENKO
89348;20.285;Christine PETROV
89361;4.066;Anton JONES
89435;70.449;Serhei SIMON
89490;31.083;Denis POPOVA
89531;45.121;Manfred RUIZ
89538;30.725;Vladimir WOLF
89550;87.057;Dmitriy IVANOVA
89553;8.329;Juan NOWAK
89554;6.177;Anton NOWAK
89573;13.185;Svetlana SCHMIDT
89704;36.309;Angela IVANOV
89705;110.881;Vera HERNANDEZ
89705;5.295;Vera HERNANDEZ
89789;26.05;Robert HUBER
89801;11.096;Jan SOKOLOVA
89818;33.125;Andrea ZIMMERMANN
89936;4.29;Francisco KOVÁCS
89987;46.573;Laura SMIRNOVA
90073;9.209;Martin ALVAREZ
90083;5.919;Pavel SIMON
90125;34.151;Klaus NOVIKOVA
90127;44.256;Barbara GARCIA
90133;78.02;Tatiana ROMERO
90148;45.321;Brigitte BECKER
90150;15.195;Brigitte BAUER
90215;3.029;Sandra RODRIGUEZ
90260;9.072;Lyubov LOPEZ
90271;42.872;Manfred KLEIN
90279;7.692;Mariya SMITH
90304;11.869;Juan KUZNETSOV
90321;17.037;Marta WOLF
90420;15.041;Mario LOPEZ
90436;3.399;Tatyana SCHMIDT
90436;7.135;Tatyana SCHMIDT
90439;3.078;Karin NOVIKOVA
90542;31.635;Sergey ROBERTS
90550;116.214;Roman KOVÁCS
90589;3.725;Laura MARTINEZ
90610;6.484;John HANSEN
90670;34.487;Olga THOMAS
90676;7.633;Maria SCHNEIDER
90717;13.639;Laura FERRARI
90721;11.991;Darya SZABÓ
90734;9.695;Patrick COSTA
90781;29.257;Valentyna GONZALEZ
90809;84.364;Yuliya GONZALEZ
90850;378.797;Irina DAVIES
90857;8.31;Vera NOVIKOVA
90912;7.948;Tatyana BAUER
90937;17.148;Andrea FERRARI
91021;46.762;Barbara BONDARENKO
91049;59.921;Klaus JONES
91083;46.07;Vladymyr KOCH
91086;2.622;Lyubov TÓTH
91118;78.636;Vladimir NOWAK
91135;48.058;Roman MEYER
91271;6.214;Giuseppe SZABÓ
91335;7.546;Darya VASILEVA
91362;43.671;Sergey DIAZ
91364;15.602;Juan JIMENEZ
91370;21.909;Yuliya COSTA
91398;5.131;Alina WILSON
91441;34.636;Dmitriy GARCIA
91469;20.86;Serhei VOLKOVA
91496;8.163;Ana HUBER
91532;1.343;Mario KOVÁCS
91543;2.565;Mariya SMITH
91567;94.508;Michel FERRARI
91633;8.932;Serhei SHEVCHENKO
91645;3.754;Thomas PEREZ
91646;81.815;Yuliya SMIRNOV
91646;3.354;Yuliya SMIRNOV
91661;15.455;Tatyana JIMENEZ
91680;128.52;Ivan EVANS
91747;9.436;Igor KUZNETSOVA
91761;1.649;Josef ALVAREZ
91790;51.823;Eva NOVIKOVA
91791;9.625;Daniel NOWAK
91796;5.202;Andreas BONDARENKO
91819;79.273;Anne WOLF
91837;148.417;Tatyana GUTIERREZ
91844;3.452;Daniel RODRIGUEZ
91933;10.418;Klaus ROBERTS
91942;51.431;Sergey SOKOLOVA
91961;19.346;Mario IVANOVA
92070;28.152;Tatiana RODRIGUEZ
92183;67.086;Serhei PETROVA
92210;28.106;Dmitriy PETROV
92212;6.863;Juan COSTA
92233;66.424;Mikhail JONES
92265;17.986;Petra BROWN
92277;853.153;Olha KUZNETSOVA
92319;11.229;Karin WILSON
92324;67.603;Aleksandr SCHMIDT
92385;30.589;Elena SANTOS
92390;110.275;Giuseppe MEIER
92390;3.584;Giuseppe MEIER
92507;13.614;Mario PETROVA
92530;5.057;Peter ZIMMERMANN
92587;33.022;Angela GARCIA
92635;12.287;Richard MAGOMEDOV
92643;15.178;Ana SOKOLOVA
92699;27.754;Werner SANCHEZ
92718;7.778;Igor KOVÁCS
92719;86.352;Michael GARCIA
92777;9.829;Vladimir NAGY
92792;21.8;Laura MARTINEZ
92802;5.609;Manfred SCHMID
92803;3.948;Elena DAVIES
92806;27.166;Denis MAGOMEDOV
92832;29.425;Manfred RODRIGUEZ
92837;7.081;David FERRARI
92843;11.665;Maryia MARIN
92856;41.038;Aleksandr FERNANDEZ
92933;6.927;Thomas JONES
92964;34.407;Ivan PETROVA
92968;43.709;Sandra JOHANSSON
92980;3.28;Manfred POPOVA
92985;4.816;Werner BONDARENKO
93004;31.2;Francesco RODRIGUEZ
93011;4.258;Tatyana SANTOS
93017;36.631;Francisco MAGOMEDOV
93039;4.928;Jan VASILEVA
93085;261.219;Vasylyi MORENO
93102;6.773;Mariya ZIMMERMANN
93140;70.886;Michael NIELSEN
93155;3.879;Serhei VASILEVA
93160;3.511;Laura EVANS
93202;61.956;Daniel EVANS
93226;67.883;Christine TAYLOR
93273;9.59;Evgeniy DAVIES
93306;32.116;Aleksandra PAVLOVA
93313;3.103;Denis POPOVA
93323;36.933;Rosa KUZNETSOVA
93325;9.151;Giovanni WILLIAMS
93365;74.808;Sergey PAVLOVA
93414;2.697;Laura SIMON
93450;7.904;Yuliya KOVALENKO
93456;48.813;Wolfgang JONES
93480;46.239;Olga TORRES
93492;91.609;Juan KUZNETSOV
93499;11.892;Jose BONDARENKO
93597;70.764;Anna GARCIA
93669;6.114;Eva GARCIA
93675;16.961;David SCHULZ
93683;17.403;Nikolay KOVÁCS
93688;42.698;Ekaterina PETROV
93693;20.622;Vladimir THOMAS
93696;17.683;Vladimir IVANOVA
93731;5.845;Natalya NOVIKOVA
93749;4.413;Juan TÓTH
93755;6.21;Nadezhda JENSEN
93776;376.446;Oksana BAUER
93810;55.792;Denis SMIRNOVA
93822;5.041;Maryia MAGOMEDOV
93828;35.433;Mariya KOCH
93846;21.047;Valentina SCHULZ
93853;4.449;Nikolay JONES
93865;4.207;Karin EVANS
93879;10.206;Angela SIMON
93890;4.339;Monika SIMON
93903;10.634;Antonio DAVIES
93921;3.452;Mariya MAGOMEDOV
93941;10.24;Marie SILVA
93979;68.793;Valentina RICHTER
94031;4.51;Eva PETROVA
94077;42.715;Andrea LOPEZ
94119;12.644;Richard HOFFMANN
94122;7.54;Marina SMITH
94149;84.905;Thomas KARLSSON
94186;3.183;Maksim EVANS
94193;22.854;Andrei SCHMID
94236;14.113;Juan HANSEN
94266;9.746;Michael LOPEZ
94283;20.193;Rosa BAUER
94293;3.841;Nykolai NAGY
94294;7.661;David BRAUN
94298;4.83;Josef NAVARRO
94301;4.544;Anna MUÑOZ
94323;107.865;Alina FERRARI
94397;36.659;Lyubov SIMON
94469;23.266;Maksim COSTA
94479;22.452;Anastasiya RODRIGUEZ
94547;12.018;Andreas KOVALENKO
94581;38.964;Mikhail WEBER
94658;45.214;Marie KLEIN
94671;4.899;Barbara HERNANDEZ
94719;28.284;Peter PEREZ
94722;12.516;Aleksandra NAVARRO
94785;4.879;Barbara NAGY
94814;57.248;Werner GONZALEZ
94848;97.481;Piotr SANTOS
94869;5.532;Hans ZIMMERMANN
94878;29.293;Maria NAGY
94879;66.654;Werner SCHMID
94892;4.522;John MOROZOVA
94911;14.537;Tatyana NOVIKOVA
94927;12.463;Ana KRAVCHENKO
94938;85.383;Alina WILSON
94963;6.882;Wolfgang KLEIN
94963;40.002;Wolfgang KLEIN
94991;38.299;Manfred ROSSI
94996;18.288;Tatyana FERNANDEZ
95017;14.415;Wolfgang WILSON
95033;21.476;Giuseppe PEREIRA
95033;18.219;Giuseppe PEREIRA
95091;38.849;Elisabeth FERNANDEZ
95096;47.716;Wolfgang MOROZOVA
95147;7.866;Valentyna ROMERO
95152;15.95;Mariya BROWN
95188;68.938;Mario LOPEZ
95252;19.691;Michel JENSEN
95263;47.322;Serhei WILLIAMS
95288;102.369;Giovanni JOHNSON
95291;5.121;Marta ROBERTS
95305;21.208;Yuliya HUBER
95332;6.874;Vasylyi SMIRNOV
95386;47.706;Eva SZABÓ
95410;11.53;Lyubov FERREIRA
95429;4.039;Eva NOVIKOVA
95430;21.486;Antonio WOLF
95432;1.832;Anton SILVA
95448;42.114;Barbara MÜLLER
95536;93.655;John SHEVCHENKO
95551;111.185;Oksana JENSEN
95564;45.439;Klaus POPOVA
95566;31.74;Valentyna BONDARENKO
95573;2.697;Mikhail JENSEN
95578;4.771;Vera SCHULZ
95634;9.366;Svetlana FISCHER
95647;61.62;Jan BECKER
95690;27.216;Barbara KOCH
95744;6.471;Oksana NAGY
95825;3.617;Anna SOKOLOVA
95861;29.153;Elena PEREIRA
95922;170.276;Ekaterina POPOV
95981;170.42;Aleksey VARGA
95998;14.457;Juan SCHNEIDER
96013;86.193;Robert THOMAS
96048;12.803;Mariya RAMOS
96058;119.511;Michel NOVIKOVA
96077;33.136;Elisabeth BRAUN
96086;49.739;Alina MEYER
96102;17.239;Pavel NIELSEN
96165;5.869;Nadezhda NOVIKOVA
96166;56.589;Andrey KUZNETSOVA
96186;23.007;Maria SILVA
96233;35.003;Olha MEYER
96252;4.121;Aleksandr HOFFMANN
96405;60.857;Mikhail TÓTH
96418;44.116;Sergey NAGY
96426;33.471;Mikhail FISCHER
96450;14.785;Svetlana WILSON
96502;128.368;Mária PETROV
96510;12.905;Francisco NOWAK
96512;2.557;Mario SCHULZ
96534;39.366;Monika ROBERTS
96539;2.617;Richard WOLF
96552;4.29;Petra BROWN
96581;26.049;Francesco KUZNETSOVA
96638;4.387;John WILLIAMS
96668;570.709;Hans POPOVA
96684;56.911;Mária IVANOV
96808;7.171;Richard MARTIN
96811;8.426;Jan GOMEZ
96860;5.223;Martin HERNANDEZ
96866;13.884;Olha LOPEZ
96872;3.462;Andrei WILSON
96880;95.629;Andrei WILSON
96896;6.792;Karin SIMON
96914;91.851;Peter KUZNETSOV
96945;38.034;Ana VARGA
96957;12.861;Dmitriy NOVIKOVA
96994;46.541;Marie KLEIN
97004;23.796;Aleksey GOMEZ
97016;5.05;Nikolay RICHTER
97020;12.961;Nadezhda TORRES
97070;10.198;Laura TÓTH
97076;7.159;Aleksandra HOFFMANN
97194;23.005;Christian RODRIGUEZ
97229;29.661;Francesco IVANOV
97233;22.972;Angela ANDERSSON
97240;16.187;Olga NAVARRO
97257;0.831;Marie GARCIA
97278;3.502;Andrea NOWAK
97292;6.387;Petra SANCHEZ
97298;44.3;Daniel GUTIERREZ
97316;7.249;Marta WOLF
97322;31.77;Richard MILLER
97343;70.479;Peter SANCHEZ
97375;22.701;Tomasz SILVA
97404;56.508;Tatyana HOFFMANN
97441;1.817;Patrick JIMENEZ
97459;19.665;Michel MEYER
97460;4.342;Tatiana VOLKOVA
97474;1.249;Valentyna SCHMID
97512;5.958;Ivan NAVARRO
97515;5.665;Andrei MAGOMEDOV
97526;3.752;Maria WAGNER
97544;3.816;Yvan JOHNSON
97591;7.954;Claude JIMENEZ
97627;164.138;David PETROV
97660;49.554;Giuseppe FERNANDEZ
97664;10.966;Irina NOVIKOVA
97668;30.734;Vera SANCHEZ
97679;14.706;Elena MARTIN
97750;10.24;Valentina JENSEN
97764;10.254;Dmitriy SCHÄFER
97784;10.574;Pavel SCHÄFER
97790;697.861;Mariya SANCHEZ
97843;50.285;Christian WILLIAMS
97902;17.484;Yvan ANDERSSON
97908;3.175;Rosa IVANOV
97945;8.228;Natalya WEBER
97981;6.523;Anne BECKER
98051;23.069;Svetlana MAGOMEDOV
98064;14.242;Rosa VARGA
98067;30.969;Mario BECKER
98071;23.814;Christine MÜLLER
98113;46.025;Christian PETROVA
98113;32.033;Christian PETROVA
98121;21.001;Michel JIMENEZ
98143;4.083;Andrea COSTA
98180;5.683;Richard ALONSO
98233;12.378;Jose HUBER
98234;26.567;Tatyana SMIRNOV
98254;34.763;Pavel ALONSO
98258;4.472;Mariya RUSSO
98314;22.103;Nikolay GOMEZ
98336;5.338;Alina PEREZ
98377;92.886;Igor HUBER
98393;66.555;Alexander IVANOVA
98422;2.523;Vera MARTINEZ
98464;2.751;Tatiana HERNANDEZ
98492;7.599;Elisabeth KUZNETSOVA
98645;33.295;Richard IVANOV
98697;60.798;Aleksandr KRAVCHENKO
98698;63.822;Vera DIAZ
98721;61.344;Marta MARTIN
98722;6.663;Giuseppe BAUER
98791;41.336;Tomasz SCHMIDT
98802;48.453;Svetlana SOKOLOVA
98811;2.809;Evgeniy RICHTER
98842;32.513;Maksim GUTIERREZ
98877;6.021;Marie ANDERSSON
98973;13.722;Giovanni MEYER
99089;16.958;Roman PAVLOVA
99093;8.154;Jean MEYER
99121;33.761;Vera KLEIN
99193;9.93;Irina THOMAS
99216;35.506;Nykolai HOFFMANN
99219;18.513;Christian GONZALEZ
99243;11.102;Vladimir SMITH
99250;85.872;Sergey EVANS
99270;10.812;Francisco BAUER
99318;19.226;Christian DAVIES
99324;8.417;Yvan PETROVA
99345;18.609;Denis MAGOMEDOV
99346;2.882;Dmitriy POPOVA
99365;69.056;Anne WOLF
99380;20.364;Mária KARLSSON
99382;6.914;Wolfgang KOCH
99416;39.751;Igor THOMAS
99422;3.826;Vladimir MORENO
99432;8.35;Maksim SCHÄFER
99463;4.138;Karin GONZALEZ
99473;13.768;Andrey BAUER
99529;43.603;Sandra KRAVCHENKO
99585;9.623;Patrick NOVIKOVA
99609;15.958;Christine NAVARRO
99659;17.187;David MARTIN
99662;9.664;Rosa RICHTER
99666;6.714;Thomas HANSEN
99756;8.238;Elena NAGY
99824;15.79;Richard MUÑOZ
99842;293.428;Svetlana SZABÓ
99860;151.02;Sergey FERNANDEZ
99905;29.952;Aleksandra BROWN
99906;3.714;Igor SMITH
99911;52.578;Josef DAVIES
99980;10.66;Denis RUSSO
100005;2.237;Antonio ALVAREZ
100078;23.944;Elisabeth HOFFMANN
100197;55.368;Patrick BONDARENKO
100226;108.904;Ivan NOVIKOVA
100261;35.831;Antonio EVANS
100397;28.528;Ekaterina WEBER
100479;13.503;Pavel WOLF
100506;25.79;Michel KARLSSON
100551;5.266;Ivan SMIRNOVA
100564;4.992;Elena JOHANSSON
100576;8.54;Claude PAVLOVA
100586;3.118;Ekaterina LOPEZ
100588;4.962;Anastasiya LOPEZ
100604;65.606;Martin MÜLLER
100638;50.136;Nadezhda BECKER
100676;23.011;David PAVLOVA
100724;2.396;Ekaterina BROWN
100790;18.792;Angela MUÑOZ
100793;22.684;Francisco POPOVA
100841;9.25;Marta NOVIKOVA
100843;9.963;Manfred BONDARENKO
100876;106.645;Elena WILLIAMS
100894;7.335;Giovanni BONDARENKO
100929;5.437;Patrick KUZNETSOV
100935;66.962;Robert SCHÄFER
101011;15.689;Marina BECKER
101028;4.35;Rosa KARLSSON
101054;7.744;Piotr TAYLOR
101077;27.873;Alexander VASILEVA
101093;9.347;Marie IVANOVA
101135;12.903;Barbara SANCHEZ
101138;6.233;Giuseppe BRAUN
101164;11.889;Jan PETROVA
101182;61.166;Giovanni VARGA
101182;8.171;Giovanni VARGA
101197;13.983;Lyubov NOWAK
101213;1.659;Juan TORRES
101398;2.96;Svetlana RUSSO
101409;115.749;Petra KRAVCHENKO
101417;12.538;Giovanni KLEIN
101422;11.858;Hans WOLF
101452;9.049;Dmitriy ROMERO
101463;15.07;Eva BAUER
101465;5.529;Wolfgang WEBER
101540;38.244;Robert JONES
101569;3.802;Igor LOPEZ
101580;13.136;Serhei DIAZ
101607;40.385;Monika KOCH
101625;3.781;Dmitriy RODRIGUEZ
101669;51.61;Robert POPOVA
101710;26.657;Evgeniy SHEVCHENKO
101741;2.319;Karin KOVALENKO
101744;72.001;Darya KUZNETSOV
101765;9.192;Aleksandra NIELSEN
101779;10.447;Alexander MEYER
101783;10.37;Robert SILVA
101842;3.979;Christian PEREIRA
101861;15.965;Manfred SANTOS
101890;6.924;Thomas HANSEN
101907;5.736;Tatiana MARTINEZ
101958;38.2;Daniel KUZNETSOV
102011;5.839;Jose FERREIRA
102024;19.447;Yvan BRAUN
102028;80.664;Manfred NOVIKOVA
102098;6.503;Giuseppe JOHNSON
102107;6.976;Giuseppe IVANOV
102111;35.895;Laura BAUER
102114;4.382;David KUZNETSOVA
102138;9.094;Olga ANDERSSON
102149;40.876;Igor BONDARENKO
102174;9.225;Alina WILSON
102212;91.945;Eva KARLSSON
102231;10.178;Mária WAGNER
102233;111.927;Piotr FERRARI
102238;3.364;Nikolay EVANS
102262;14.915;Nikolay ALONSO
102280;7.766;Denis NOVIKOVA
102286;34.223;Valentina KUZNETSOVA
102354;10.175;Werner KOVÁCS
102412;6.308;Josef JONES
102494;28.704;Ivan MAGOMEDOV
102517;8.946;Mario FERNANDEZ
102526;4.626;Andrei DAVIES
102560;9.884;Klaus SIMON
102563;9.451;Robert FERRARI
102585;21.512;Michael ALONSO
102618;12.274;Anna RUIZ
102634;7.244;Thomas JIMENEZ
102672;10.668;Petra SANCHEZ
102672;50.096;Petra SANCHEZ
102695;33.176;Paul HERNANDEZ
102705;30.694;Olha SHEVCHENKO
102740;2.426;Paul COSTA
102746;4.27;Christine KARLSSON
102832;20.349;Sergey POPOVA
102832;12.228;Sergey POPOVA
102855;35.34;Tatiana TORRES
102950;51.644;Valentina DIAZ
102974;12.128;Anne HERNANDEZ
102975;22.167;Giuseppe NOVIKOVA
103007;7.679;Marta VOLKOVA
103040;4.611;Serhei RUIZ
103051;5.875;John KOVÁCS
103092;4.403;Rosa RUIZ
103105;6.946;Monika COSTA
103107;17.883;Martin KOVÁCS
103112;11.425;Petra WEBER
103138;24.624;Yuliya TAYLOR
103145;4.994;Andrea JENSEN
103184;27.644;Aleksandr SANCHEZ
103235;4.463;Martin PEREZ
103240;63.628;Tatiana MAGOMEDOV
103291;4.587;Vasylyi COSTA
103292;11.617;Jean POPOV
103307;2.042;Antonio KRAVCHENKO
103371;19.795;Vera ROMERO
103373;14.035;Serhei PETROVA
103416;62.983;Francesco LOPEZ
103437;30.604;Vera SCHMID
103459;1.743;Paul PEREIRA
103507;11.211;Pavel PEREZ
103587;29.857;Elena JOHANSSON
103609;3.703;Alexander JOHNSON
103646;11.81;Barbara ZIMMERMANN
103648;4.726;Brigitte ALVAREZ
103691;27.132;Elena NOWAK
103732;22.556;Richard KUZNETSOVA
103778;18.798;Anton SOKOLOVA
103850;8.708;Denis JIMENEZ
103852;25.452;Olha BRAUN
103852;44.39;Olha BRAUN
103895;12.941;Alexander SCHNEIDER
103910;2.628;Martin ROSSI
103933;26.784;Vladimir MORENO
103953;94.546;Sandra JOHANSSON
104001;5.427;Maksim MOROZOVA
104011;232.659;Petra DIAZ
104029;25.238;Michael SILVA
104091;3.905;Josef SIMON
104181;8.22;Aleksandra BRAUN
104220;11.282;Pavel PAVLOVA
104230;13.83;Juan WILSON
104240;58.481;Nadezhda JOHANSSON
104250;47.125;Angela JOHANSSON
104292;11.834;Yuliya WOLF
104377;7.452;Francesco PEREIRA
104413;7.762;Brigitte NOVIKOVA
104429;6.307;Christine POPOV
104473;23.888;Olha KRAVCHENKO
104513;21.849;Claude KRAVCHENKO
104579;14.816;Eva TORRES
104582;6.662;Andrey HUBER
104614;14.464;Anton JONES
104615;17.273;Mária PETROV
104630;22.986;Elisabeth MEYER
104653;10.722;Alina JONES
104716;10.653;Petra RUSSO
104753;17.212;Tomasz TORRES
104757;6.58;Valentina GONZALEZ
104759;18.004;Tatiana SCHULZ
104788;3.549;Angela RUSSO
104806;73.5;Anne HERNANDEZ
104819;51.124;Karin MILLER
104859;8.452;Vladimir SHEVCHENKO
104884;18.065;Barbara JIMENEZ
104907;10.234;Tomasz SANTOS
104957;6.894;Elena JOHANSSON
104966;36.038;Antonio BRAUN
104993;5.456;Patrick NOVIKOVA
105017;57.275;Vera WILSON
105035;26.521;Anastasiya PETROV
105043;40.954;Andrea IVANOV
105051;106.873;Ana HOFFMANN
105071;7.746;Vera WILSON
105101;12.616;Brigitte NIELSEN
105140;7.184;Irina ANDERSSON
105142;11.899;Brigitte HANSEN
105151;11.334;Juan KOVALENKO
105193;44.405;Andreas MÜLLER
105218;10.387;Alexander ROSSI
105219;15.535;Sergey BAUER
105274;12.041;Elena WILLIAMS
105336;41.001;Marie POPOVA
105339;3.459;Wolfgang MOROZOVA
105362;17.842;Irina SANCHEZ
105413;8.09;Christine HANSEN
105419;13.885;Andrey BROWN
105436;19.179;Aleksey FERNANDEZ
105468;5.643;Claude ALONSO
105567;1.88;Mario WILLIAMS
105585;13.513;David SCHNEIDER
105708;28.285;Ekaterina NAGY
105712;11.139;Ana SILVA
105739;6.256;Karin BRAUN
105752;27.23;Andrea MARIN
105764;139.475;Maryia MILLER
105811;16.869;Olha MORENO
105829;11.967;Brigitte ALVAREZ
105870;2.979;Anne NAGY
106026;21.704;Andrea NOWAK
106041;22.565;Antonio SOKOLOVA
106045;13.66;Andrea ZIMMERMANN
106046;22.316;Eva FERNANDEZ
106047;6.951;Valentina ZIMMERMANN
106067;7.931;Natalya BAUER
106078;4.903;Eva TÓTH
106119;17.123;Christian HOFFMANN
106130;8.834;Aleksandr TÓTH
106142;32.033;Irina FERNANDEZ
106163;2.324;Svetlana RUIZ
106170;36.976;Mariya PAVLOVA
106209;28.552;Alexander VARGA
106250;22.492;Maryia NOVIKOVA
106303;110.603;Giuseppe NOVIKOVA
106313;49.628;Serhei ZIMMERMANN
106315;9.013;Laura WAGNER
106332;14.257;Sergey VOLKOVA
106363;10.596;Mario HOFFMANN
106368;10.629;Juan WEBER
106386;2.755;Andrey KUZNETSOVA
106428;65.643;Marta SCHMIDT
106472;22.365;Angela POPOVA
106502;3.224;Vasylyi WILLIAMS
106546;38.481;Nikolay WILSON
106606;35.36;Christian SMIRNOV
106634;9.977;Peter FERNANDEZ
106644;63.835;Manfred VOLKOVA
106688;10.385;Peter GARCIA
106701;4.147;Barbara VARGA
106705;3.727;Michel PETROVA
106706;3.904;Nikolay MÜLLER
106754;50.366;Alexander KOVALENKO
106806;34.007;Alexander LOPEZ
106832;99.951;Natalya SCHULZ
106844;4.529;Marta COSTA
106874;30.996;Dmitriy NIELSEN
106901;4.737;Christian MOROZOVA
106941;9.309;Daniel MARIN
106962;33.77;Angela ZIMMERMANN
107036;23.592;Irina SCHMIDT
107069;8.498;Tomasz KUZNETSOVA
107074;55.025;Aleksandr SHEVCHENKO
107078;4.991;Elena PAVLOVA
107149;4.833;Serhei MARIN
107151;31.337;Paul SILVA
107181;3.673;Piotr SIMON
107184;4.792;Aleksey SMIRNOVA
107201;6.694;Vasylyi MEYER
107231;8.273;Andrei WILSON
107247;6.599;Serhei KRAVCHENKO
107252;3.738;Christian THOMAS
107281;2.218;Mario ZIMMERMANN
107316;323.089;Tomasz POPOV
107331;1.926;Francesco SMIRNOVA
107352;41.167;Sergey BONDARENKO
107357;182.554;Jean HOFFMANN
107385;10.63;Elena KUZNETSOV
107421;9.953;Eva WEBER
107461;53.561;Wolfgang VOLKOVA
107469;31.126;Tatyana MARTIN
107483;7.106;Mariya PAVLOVA
107486;3.287;Evgeniy FISCHER
107517;52.072;Vladymyr IVANOVA
107533;6.285;Pavel NIELSEN
107542;6.128;Michel NOWAK
107574;74.456;Juan SOKOLOVA
107576;10.03;Werner WEBER
107636;16.825;Vladimir SHEVCHENKO
107637;28.573;Laura WILLIAMS
107638;16.155;David GOMEZ
107640;62.031;Anton HANSEN
107662;20.394;Manfred WAGNER
107704;13.006;Peter TÓTH
107767;44.229;Maryia NAVARRO
107792;23.66;Maksim HUBER
107800;28.058;David COSTA
107811;8.839;Ekaterina HERNANDEZ
107824;15.133;Sergey VASILEVA
107881;32.532;Mária NAVARRO
107886;2.762;Vladymyr SHEVCHENKO
107899;4.411;Serhei ROMERO
107925;252.399;Patrick MÜLLER
107926;99.553;Darya HOFFMANN
108100;6.968;Christian KOCH
108152;44.919;Laura GUTIERREZ
108178;3.162;Nikolay SMIRNOV
108188;3.085;Mikhail VASILEVA
108207;16.657;Tatiana MÜLLER
108216;241.94;Ivan DIAZ
108221;11.223;Vladimir RAMOS
108222;21.808;Sandra SZABÓ
108233;442.005;Lyubov NAVARRO
108293;5.838;Marta HANSEN
108346;3.634;Alexander SIMON
108375;787.56;Daniel ANDERSSON
108378;698.884;Michel POPOV
108415;15.505;Giovanni ALVAREZ
108455;6.51;David JOHANSSON
108475;13.662;Pavel ALONSO
108600;39.082;Olga ANDERSSON
108604;24.296;Barbara ROSSI
108634;31.215;Josef WOLF
108719;8.325;Rosa SHEVCHENKO
108727;7.871;Svetlana BAUER
108796;39.241;Angela BONDARENKO
108830;18.183;Mária SCHMID
108896;21.92;Anne FERRARI
108988;62.598;Claude HERNANDEZ
109016;10.341;Tatyana SZABÓ
109017;3.81;Petra EVANS
109106;4.007;Igor KUZNETSOVA
109125;13.653;Josef JOHNSON
109131;49.221;Olha VOLKOVA
109266;16.252;Antonio MOROZOVA
109306;30.814;Christian SHEVCHENKO
109342;34.159;Juan POPOV
109349;24.946;Alexander KLEIN
109375;2.699;Mario FISCHER
109455;12.451;Tatiana TAYLOR
109485;26.242;Mariya PAVLOVA
109492;29.186;Rosa TÓTH
109531;80.752;Svetlana WILLIAMS
109541;54.515;Manfred BONDARENKO
109550;8.22;Nykolai JOHNSON
109579;2.692;Peter KUZNETSOV
109650;14.19;Tomasz SMIRNOVA
109652;60.454;Marina GOMEZ
109657;31.265;Yvan PETROV
109665;11.11;Olga KOCH
109673;12.705;Elisabeth MOROZOVA
109688;6.262;Andreas JIMENEZ
109738;37.421;Juan WILLIAMS
109781;4.533;Ekaterina ANDERSSON
109801;21.166;Jose RODRIGUEZ
109914;16.427;Igor BONDARENKO
109946;6.863;Nikolay TORRES
109949;4.037;Giovanni JENSEN
109953;5.177;Serhei SIMON
109953;4.003;Serhei SIMON
109978;4.698;Vladimir NOWAK
110009;17.655;Valentina HOFFMANN
110028;17.018;Ivan MORENO
110043;80.561;Sandra PETROV
110053;2.007;Marta RICHTER
110054;23.358;Claude SCHULZ
110135;321.266;Svetlana KUZNETSOVA
110155;19.024;Anton SCHMIDT
110187;4.302;Lyubov NAVARRO
110252;26.628;Evgeniy NAGY
110259;18.584;Maryia NAVARRO
110266;48.456;Nadezhda BECKER
110273;10.377;Maryia KOVÁCS
110286;95.445;Elisabeth IVANOV
110344;30.757;Francisco WILLIAMS
110387;8.635;Thomas DIAZ
110403;11.243;Elisabeth FERNANDEZ
110417;55.334;Maria GUTIERREZ
110432;1.943;Marina THOMAS
110439;6.924;John SCHNEIDER
110455;10.23;Sergey KLEIN
110510;141.209;Olga WILLIAMS
110516;2.793;Mária IVANOV
110519;7.939;Patrick JIMENEZ
110601;7.738;Juan RODRIGUEZ
110627;10.417;Marie SCHMIDT
110666;2.992;Anna KOVÁCS
